gpkg_standardized,gpkg,gpkg_n_features,gpkg_xmin,gpkg_ymin,gpkg_xmax,gpkg_ymax
gpkg-standardized/XX_1985-09-17.gpkg,gpkg/XX_1985-09-17.gpkg,195,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-09-24.gpkg,gpkg/XX_1985-09-24.gpkg,193,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-10-01.gpkg,gpkg/XX_1985-10-01.gpkg,186,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-10-08.gpkg,gpkg/XX_1985-10-08.gpkg,195,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-10-15.gpkg,gpkg/XX_1985-10-15.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-10-22.gpkg,gpkg/XX_1985-10-22.gpkg,241,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-10-29.gpkg,gpkg/XX_1985-10-29.gpkg,262,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-11-05.gpkg,gpkg/XX_1985-11-05.gpkg,289,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-11-12.gpkg,gpkg/XX_1985-11-12.gpkg,319,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-11-19.gpkg,gpkg/XX_1985-11-19.gpkg,289,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-11-26.gpkg,gpkg/XX_1985-11-26.gpkg,264,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-12-03.gpkg,gpkg/XX_1985-12-03.gpkg,250,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1985-12-31.gpkg,gpkg/XX_1985-12-31.gpkg,219,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-01-31.gpkg,gpkg/XX_1986-01-31.gpkg,224,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-02-28.gpkg,gpkg/XX_1986-02-28.gpkg,207,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-03-31.gpkg,gpkg/XX_1986-03-31.gpkg,189,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-04-30.gpkg,gpkg/XX_1986-04-30.gpkg,202,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-05-20.gpkg,gpkg/XX_1986-05-20.gpkg,240,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-05-31.gpkg,gpkg/XX_1986-05-31.gpkg,257,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-06-12.gpkg,gpkg/XX_1986-06-12.gpkg,252,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-06-19.gpkg,gpkg/XX_1986-06-19.gpkg,251,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-06-26.gpkg,gpkg/XX_1986-06-26.gpkg,248,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-07-03.gpkg,gpkg/XX_1986-07-03.gpkg,262,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-07-10.gpkg,gpkg/XX_1986-07-10.gpkg,289,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-07-17.gpkg,gpkg/XX_1986-07-17.gpkg,292,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-07-24.gpkg,gpkg/XX_1986-07-24.gpkg,283,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-07-31.gpkg,gpkg/XX_1986-07-31.gpkg,298,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-08-07.gpkg,gpkg/XX_1986-08-07.gpkg,303,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-08-14.gpkg,gpkg/XX_1986-08-14.gpkg,285,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-08-21.gpkg,gpkg/XX_1986-08-21.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-08-28.gpkg,gpkg/XX_1986-08-28.gpkg,270,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-09-04.gpkg,gpkg/XX_1986-09-04.gpkg,234,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-09-11.gpkg,gpkg/XX_1986-09-11.gpkg,273,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-09-18.gpkg,gpkg/XX_1986-09-18.gpkg,245,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-09-25.gpkg,gpkg/XX_1986-09-25.gpkg,251,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-10-02.gpkg,gpkg/XX_1986-10-02.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-10-09.gpkg,gpkg/XX_1986-10-09.gpkg,246,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-10-16.gpkg,gpkg/XX_1986-10-16.gpkg,280,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-10-23.gpkg,gpkg/XX_1986-10-23.gpkg,307,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-10-30.gpkg,gpkg/XX_1986-10-30.gpkg,329,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-11-06.gpkg,gpkg/XX_1986-11-06.gpkg,321,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-11-13.gpkg,gpkg/XX_1986-11-13.gpkg,313,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-11-20.gpkg,gpkg/XX_1986-11-20.gpkg,327,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-11-27.gpkg,gpkg/XX_1986-11-27.gpkg,301,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-12-04.gpkg,gpkg/XX_1986-12-04.gpkg,300,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1986-12-31.gpkg,gpkg/XX_1986-12-31.gpkg,273,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-01-31.gpkg,gpkg/XX_1987-01-31.gpkg,245,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-02-28.gpkg,gpkg/XX_1987-02-28.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-03-31.gpkg,gpkg/XX_1987-03-31.gpkg,250,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-04-30.gpkg,gpkg/XX_1987-04-30.gpkg,272,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-05-20.gpkg,gpkg/XX_1987-05-20.gpkg,244,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-06-09.gpkg,gpkg/XX_1987-06-09.gpkg,258,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-06-16.gpkg,gpkg/XX_1987-06-16.gpkg,249,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-06-23.gpkg,gpkg/XX_1987-06-23.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-06-30.gpkg,gpkg/XX_1987-06-30.gpkg,273,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-07-07.gpkg,gpkg/XX_1987-07-07.gpkg,284,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-07-14.gpkg,gpkg/XX_1987-07-14.gpkg,288,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-07-21.gpkg,gpkg/XX_1987-07-21.gpkg,298,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-07-28.gpkg,gpkg/XX_1987-07-28.gpkg,283,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-08-04.gpkg,gpkg/XX_1987-08-04.gpkg,286,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-08-11.gpkg,gpkg/XX_1987-08-11.gpkg,281,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-08-18.gpkg,gpkg/XX_1987-08-18.gpkg,225,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-08-25.gpkg,gpkg/XX_1987-08-25.gpkg,233,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-09-01.gpkg,gpkg/XX_1987-09-01.gpkg,244,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-09-08.gpkg,gpkg/XX_1987-09-08.gpkg,250,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-09-15.gpkg,gpkg/XX_1987-09-15.gpkg,233,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-09-22.gpkg,gpkg/XX_1987-09-22.gpkg,249,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-09-29.gpkg,gpkg/XX_1987-09-29.gpkg,223,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-10-06.gpkg,gpkg/XX_1987-10-06.gpkg,259,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-10-13.gpkg,gpkg/XX_1987-10-13.gpkg,281,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-10-20.gpkg,gpkg/XX_1987-10-20.gpkg,265,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-10-27.gpkg,gpkg/XX_1987-10-27.gpkg,249,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-11-03.gpkg,gpkg/XX_1987-11-03.gpkg,271,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-11-10.gpkg,gpkg/XX_1987-11-10.gpkg,272,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-11-17.gpkg,gpkg/XX_1987-11-17.gpkg,293,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-11-24.gpkg,gpkg/XX_1987-11-24.gpkg,277,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1987-12-01.gpkg,gpkg/XX_1987-12-01.gpkg,295,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-01-01.gpkg,gpkg/XX_1988-01-01.gpkg,290,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-02-01.gpkg,gpkg/XX_1988-02-01.gpkg,258,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-03-01.gpkg,gpkg/XX_1988-03-01.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-04-01.gpkg,gpkg/XX_1988-04-01.gpkg,268,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-05-01.gpkg,gpkg/XX_1988-05-01.gpkg,280,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-05-10.gpkg,gpkg/XX_1988-05-10.gpkg,167,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-05-19.gpkg,gpkg/XX_1988-05-19.gpkg,276,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-06-09.gpkg,gpkg/XX_1988-06-09.gpkg,284,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-06-16.gpkg,gpkg/XX_1988-06-16.gpkg,291,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-06-23.gpkg,gpkg/XX_1988-06-23.gpkg,294,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-06-30.gpkg,gpkg/XX_1988-06-30.gpkg,275,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-07-07.gpkg,gpkg/XX_1988-07-07.gpkg,284,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-07-14.gpkg,gpkg/XX_1988-07-14.gpkg,309,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-07-21.gpkg,gpkg/XX_1988-07-21.gpkg,321,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-07-28.gpkg,gpkg/XX_1988-07-28.gpkg,300,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-08-04.gpkg,gpkg/XX_1988-08-04.gpkg,296,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-08-11.gpkg,gpkg/XX_1988-08-11.gpkg,259,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-08-18.gpkg,gpkg/XX_1988-08-18.gpkg,249,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-08-25.gpkg,gpkg/XX_1988-08-25.gpkg,229,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-09-01.gpkg,gpkg/XX_1988-09-01.gpkg,216,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-09-08.gpkg,gpkg/XX_1988-09-08.gpkg,257,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-09-15.gpkg,gpkg/XX_1988-09-15.gpkg,256,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-09-22.gpkg,gpkg/XX_1988-09-22.gpkg,242,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-09-29.gpkg,gpkg/XX_1988-09-29.gpkg,253,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-10-06.gpkg,gpkg/XX_1988-10-06.gpkg,229,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-10-13.gpkg,gpkg/XX_1988-10-13.gpkg,223,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-10-20.gpkg,gpkg/XX_1988-10-20.gpkg,225,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-10-27.gpkg,gpkg/XX_1988-10-27.gpkg,244,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-11-03.gpkg,gpkg/XX_1988-11-03.gpkg,228,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-11-10.gpkg,gpkg/XX_1988-11-10.gpkg,307,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-11-17.gpkg,gpkg/XX_1988-11-17.gpkg,293,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-11-24.gpkg,gpkg/XX_1988-11-24.gpkg,302,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1988-12-01.gpkg,gpkg/XX_1988-12-01.gpkg,312,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-01-01.gpkg,gpkg/XX_1989-01-01.gpkg,293,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-02-01.gpkg,gpkg/XX_1989-02-01.gpkg,275,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-03-01.gpkg,gpkg/XX_1989-03-01.gpkg,263,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-04-01.gpkg,gpkg/XX_1989-04-01.gpkg,264,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-05-01.gpkg,gpkg/XX_1989-05-01.gpkg,276,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-06-08.gpkg,gpkg/XX_1989-06-08.gpkg,277,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-06-15.gpkg,gpkg/XX_1989-06-15.gpkg,277,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-06-22.gpkg,gpkg/XX_1989-06-22.gpkg,295,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-06-29.gpkg,gpkg/XX_1989-06-29.gpkg,266,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-07-06.gpkg,gpkg/XX_1989-07-06.gpkg,281,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-07-13.gpkg,gpkg/XX_1989-07-13.gpkg,294,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-07-20.gpkg,gpkg/XX_1989-07-20.gpkg,302,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-07-27.gpkg,gpkg/XX_1989-07-27.gpkg,293,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-08-03.gpkg,gpkg/XX_1989-08-03.gpkg,355,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-08-10.gpkg,gpkg/XX_1989-08-10.gpkg,303,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-08-17.gpkg,gpkg/XX_1989-08-17.gpkg,298,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-08-24.gpkg,gpkg/XX_1989-08-24.gpkg,309,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-08-31.gpkg,gpkg/XX_1989-08-31.gpkg,330,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-09-07.gpkg,gpkg/XX_1989-09-07.gpkg,289,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-09-14.gpkg,gpkg/XX_1989-09-14.gpkg,270,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-09-21.gpkg,gpkg/XX_1989-09-21.gpkg,251,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-09-28.gpkg,gpkg/XX_1989-09-28.gpkg,256,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-10-05.gpkg,gpkg/XX_1989-10-05.gpkg,241,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-10-12.gpkg,gpkg/XX_1989-10-12.gpkg,246,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-10-19.gpkg,gpkg/XX_1989-10-19.gpkg,301,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-10-26.gpkg,gpkg/XX_1989-10-26.gpkg,336,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-11-02.gpkg,gpkg/XX_1989-11-02.gpkg,335,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-11-09.gpkg,gpkg/XX_1989-11-09.gpkg,344,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-11-16.gpkg,gpkg/XX_1989-11-16.gpkg,330,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-11-23.gpkg,gpkg/XX_1989-11-23.gpkg,298,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-11-30.gpkg,gpkg/XX_1989-11-30.gpkg,301,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1989-12-31.gpkg,gpkg/XX_1989-12-31.gpkg,261,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-01-31.gpkg,gpkg/XX_1990-01-31.gpkg,284,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-02-28.gpkg,gpkg/XX_1990-02-28.gpkg,306,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-03-31.gpkg,gpkg/XX_1990-03-31.gpkg,286,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-04-30.gpkg,gpkg/XX_1990-04-30.gpkg,265,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-05-21.gpkg,gpkg/XX_1990-05-21.gpkg,269,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-06-14.gpkg,gpkg/XX_1990-06-14.gpkg,273,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-06-21.gpkg,gpkg/XX_1990-06-21.gpkg,283,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-06-28.gpkg,gpkg/XX_1990-06-28.gpkg,297,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-07-05.gpkg,gpkg/XX_1990-07-05.gpkg,309,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-07-12.gpkg,gpkg/XX_1990-07-12.gpkg,316,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-07-19.gpkg,gpkg/XX_1990-07-19.gpkg,276,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-07-26.gpkg,gpkg/XX_1990-07-26.gpkg,278,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-08-02.gpkg,gpkg/XX_1990-08-02.gpkg,259,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-08-09.gpkg,gpkg/XX_1990-08-09.gpkg,276,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-08-16.gpkg,gpkg/XX_1990-08-16.gpkg,270,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-08-23.gpkg,gpkg/XX_1990-08-23.gpkg,235,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-08-30.gpkg,gpkg/XX_1990-08-30.gpkg,239,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-09-06.gpkg,gpkg/XX_1990-09-06.gpkg,236,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-09-13.gpkg,gpkg/XX_1990-09-13.gpkg,222,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-09-20.gpkg,gpkg/XX_1990-09-20.gpkg,224,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-09-27.gpkg,gpkg/XX_1990-09-27.gpkg,221,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-10-04.gpkg,gpkg/XX_1990-10-04.gpkg,241,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-10-11.gpkg,gpkg/XX_1990-10-11.gpkg,262,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-10-18.gpkg,gpkg/XX_1990-10-18.gpkg,254,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-10-25.gpkg,gpkg/XX_1990-10-25.gpkg,283,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-11-01.gpkg,gpkg/XX_1990-11-01.gpkg,280,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-11-08.gpkg,gpkg/XX_1990-11-08.gpkg,278,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-11-15.gpkg,gpkg/XX_1990-11-15.gpkg,290,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-11-22.gpkg,gpkg/XX_1990-11-22.gpkg,287,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1990-11-29.gpkg,gpkg/XX_1990-11-29.gpkg,285,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-01-31.gpkg,gpkg/XX_1991-01-31.gpkg,230,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-02-28.gpkg,gpkg/XX_1991-02-28.gpkg,226,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-03-31.gpkg,gpkg/XX_1991-03-31.gpkg,221,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-04-30.gpkg,gpkg/XX_1991-04-30.gpkg,223,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-05-21.gpkg,gpkg/XX_1991-05-21.gpkg,225,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-06-06.gpkg,gpkg/XX_1991-06-06.gpkg,264,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-06-13.gpkg,gpkg/XX_1991-06-13.gpkg,268,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-06-20.gpkg,gpkg/XX_1991-06-20.gpkg,251,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-06-27.gpkg,gpkg/XX_1991-06-27.gpkg,285,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-07-04.gpkg,gpkg/XX_1991-07-04.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-07-11.gpkg,gpkg/XX_1991-07-11.gpkg,281,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-07-18.gpkg,gpkg/XX_1991-07-18.gpkg,325,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-07-25.gpkg,gpkg/XX_1991-07-25.gpkg,308,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-08-01.gpkg,gpkg/XX_1991-08-01.gpkg,285,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-08-08.gpkg,gpkg/XX_1991-08-08.gpkg,286,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-08-15.gpkg,gpkg/XX_1991-08-15.gpkg,255,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-08-22.gpkg,gpkg/XX_1991-08-22.gpkg,267,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-08-29.gpkg,gpkg/XX_1991-08-29.gpkg,260,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-09-05.gpkg,gpkg/XX_1991-09-05.gpkg,261,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-09-12.gpkg,gpkg/XX_1991-09-12.gpkg,234,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-09-19.gpkg,gpkg/XX_1991-09-19.gpkg,257,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-09-26.gpkg,gpkg/XX_1991-09-26.gpkg,214,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-10-03.gpkg,gpkg/XX_1991-10-03.gpkg,236,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-10-10.gpkg,gpkg/XX_1991-10-10.gpkg,254,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-10-17.gpkg,gpkg/XX_1991-10-17.gpkg,242,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-10-24.gpkg,gpkg/XX_1991-10-24.gpkg,290,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-10-31.gpkg,gpkg/XX_1991-10-31.gpkg,294,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-11-07.gpkg,gpkg/XX_1991-11-07.gpkg,287,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-11-14.gpkg,gpkg/XX_1991-11-14.gpkg,293,-294124.09375,2704501,1856542.625,5028246.5
gpkg-standardized/XX_1991-11-21.gpkg,gpkg/XX_1991-11-21.gpkg,292,-294124.09375,2704501,1856542.625,5028246.5
